H,A,B,C,E,F,N,DATE,TIME,G
0,351.9,88.234,59.981,0.0,1.0,,1190211.0,140800.0,0
 ,455.1,91.31299999999999,70.357,0.0,1.0,,1190211.0,140900.0,0
0,210.8,86.84100000000001,68.38600000000001,0.0,1.0,,1190211.0,141000.0,0
 ,117.0,32.534,17.967,1.0,0.0,,1190211.0,141600.0,0
0,125.49999999999999,26.57,23.435,1.0,0.0,,1190211.0,141700.0,0
0,104.0,17.863,27.081,1.0,0.0,,1190211.0,141800.0,0
0,96.2,14.049000000000001,32.52,1.0,0.0,,1190211.0,141900.0,0
0,121.30000000000001,16.989,39.736,1.0,0.0,,1190211.0,142000.0,0
0,124.2,87.395,87.98100000000001,0.0,1.0,,1190211.0,142800.0,0
0,117.40000000000002,89.171,90.374,0.0,1.0,,1190211.0,142900.0,0
0,128.1,91.715,93.583,0.0,1.0,,1190211.0,143000.0,0
0,85.3,90.42399999999999,95.241,0.0,1.0,,1190211.0,143100.0,0
0,107.80000000000001,91.305,84.956,0.0,1.0,,1190211.0,143200.0,0
0,91.0,89.98100000000001,84.697,0.0,1.0,,1190211.0,143600.0,0
0,85.2,93.01700000000001,86.9,0.0,1.0,,1190211.0,143700.0,0
0,135.6,88.389,78.452,0.0,1.0,,1190211.0,144200.0,0
0,143.8,86.963,75.17699999999999,0.0,1.0,,1190211.0,144300.0,0
0,158.8,94.184,86.98299999999999,0.0,1.0,,1190211.0,144700.0,0
0,105.69999999999999,94.575,83.126,0.0,1.0,,1190211.0,144800.0,0
0,482.5,42.46,66.142,1.0,0.0,,1190212.0,94100.0,0
0,201.40000000000003,28.604,59.162,1.0,0.0,,1190212.0,94200.0,0
0,165.9,19.812,56.336000000000006,1.0,0.0,,1190212.0,94300.0,0
0,107.5,16.593,60.845,1.0,0.0,,1190212.0,94400.0,0
0,81.7,20.262,72.068,1.0,0.0,,1190212.0,94500.0,0
0,91.1,94.088,85.12100000000001,0.0,1.0,,1190212.0,100100.0,0
0,112.5,91.59700000000001,76.045,0.0,1.0,,1190212.0,100200.0,0
0,92.8,54.968,28.018,1.0,0.0,,1190212.0,100600.0,0
0,96.9,22.176,20.609,1.0,0.0,,1190212.0,100900.0,0
0,98.5,14.784,15.022,1.0,0.0,,1190212.0,101000.0,0
0,80.6,12.568,16.477,1.0,0.0,,1190212.0,101100.0,0
0,90.5,10.079,27.585,1.0,0.0,,1190212.0,101300.0,0
0,114.3,6.718999999999999,37.516,1.0,0.0,,1190212.0,101400.0,0
0,116.7,75.185,75.196,0.0,1.0,,1190212.0,102100.0,0
0,92.3,83.45700000000001,83.464,0.0,1.0,,1190212.0,102200.0,0
0,86.4,88.971,87.31,0.0,1.0,,1190212.0,102300.0,0
0,86.7,90.185,82.54299999999999,0.0,1.0,,1190212.0,102400.0,0
0,84.6,90.411,80.711,0.0,1.0,,1190212.0,102500.0,0
0,80.1,91.244,83.75299999999999,0.0,1.0,,1190212.0,102600.0,0
0,83.8,95.93700000000001,84.765,0.0,1.0,,1190212.0,102800.0,0
0,153.0,88.24,81.438,0.0,1.0,,1190212.0,103800.0,0
0,102.1,92.16,85.584,0.0,1.0,,1190212.0,103900.0,0
0,102.1,91.255,88.031,0.0,1.0,,1190212.0,104000.0,0
0,99.0,94.17,79.471,0.0,1.0,,1190212.0,104100.0,0
0,85.5,93.34700000000001,72.536,0.0,1.0,,1190212.0,104200.0,0
0,168.6,68.05199999999999,54.575,0.0,1.0,,1190212.0,105600.0,0
0,110.2,78.70100000000001,64.161,0.0,1.0,,1190212.0,105700.0,0
0,94.9,85.72200000000001,72.358,0.0,1.0,,1190212.0,105800.0,0
0,99.5,90.48100000000001,68.655,0.0,1.0,,1190212.0,105900.0,0
0,95.0,92.73100000000001,69.702,0.0,1.0,,1190212.0,110000.0,0
0,104.80000000000001,96.82600000000001,86.052,0.0,1.0,,1190212.0,110700.0,0
0,86.0,92.48700000000001,78.687,0.0,1.0,,1190212.0,110800.0,0
0,110.4,94.991,82.69,0.0,1.0,,1190212.0,110900.0,0
0,107.2,95.76100000000001,83.21700000000001,0.0,1.0,,1190212.0,111000.0,0
0,106.1,97.17399999999999,82.90899999999999,0.0,1.0,,1190212.0,111100.0,0
0,97.6,95.061,81.314,0.0,1.0,,1190212.0,111200.0,0
0,120.5,96.54799999999999,73.858,0.0,1.0,,1190212.0,111300.0,0
0,119.39999999999999,91.98200000000001,56.647,0.0,1.0,,1190212.0,111400.0,0
0,101.8,18.764,18.044,1.0,0.0,,1190212.0,112100.0,0
0,138.7,74.20100000000001,61.58,0.0,1.0,,1190212.0,112500.0,0
0,112.99999999999999,81.046,62.437,0.0,1.0,,1190212.0,112600.0,0
0,96.9,83.245,64.895,0.0,1.0,,1190212.0,112700.0,0
0,97.4,88.681,69.679,0.0,1.0,,1190212.0,112800.0,0
1,104.69999999999999,92.454,71.14399999999999,0.0,1.0,,1190212.0,112900.0,0
0,94.4,25.818,21.189,1.0,0.0,,1190212.0,130700.0,0
0,98.1,17.212,14.126,1.0,0.0,,1190212.0,130800.0,0
0,92.6,12.74,18.015,1.0,0.0,1.0,1190212.0,131100.0,0
0,100.4,75.3,83.12,0.0,1.0,,1190212.0,132800.0,0
0,92.7,84.971,85.204,0.0,1.0,,1190212.0,140200.0,0
0,83.6,32.031,28.063000000000002,1.0,0.0,,1190212.0,141200.0,0
0,84.5,21.354,19.793,1.0,0.0,,1190212.0,141300.0,0
0,82.0,14.235999999999999,15.674000000000001,1.0,0.0,,1190212.0,141400.0,0
0,116.7,69.657,58.096000000000004,0.0,1.0,,1190212.0,142400.0,0
0,122.6,77.58800000000001,52.06399999999999,0.0,1.0,,1190212.0,142500.0,0
0,84.5,92.821,84.194,0.0,1.0,,1190212.0,143500.0,0
0,84.4,93.9,82.02,0.0,1.0,,1190212.0,143700.0,0
0,100.0,95.23,82.62,0.0,1.0,,1190212.0,143800.0,0
0,107.0,96.296,83.15,0.0,1.0,,1190212.0,143900.0,0
0,115.9,90.28200000000001,59.058,0.0,1.0,,1190212.0,145000.0,0
0,96.1,90.31200000000001,62.70399999999999,0.0,1.0,,1190212.0,145100.0,0
0,90.2,90.131,67.444,0.0,1.0,,1190212.0,145200.0,0
0,114.4,75.541,31.375999999999998,0.0,1.0,,1190213.0,93700.0,0
0,84.2,81.279,40.242,0.0,1.0,,1190213.0,93800.0,0
0,240.60000000000002,41.278,37.936,1.0,0.0,,1190213.0,94100.0,0
0,179.0,32.106,49.1,1.0,0.0,,1190213.0,94200.0,0
0,3149.6,26.052,60.27,1.0,0.0,,1190213.0,94300.0,0
0,269.4,17.488,69.166,1.0,0.0,,1190213.0,94400.0,0
0,147.1,11.659,63.503,1.0,0.0,,1190213.0,94500.0,0
0,127.70000000000002,7.772,59.507,1.0,0.0,,1190213.0,94600.0,0
0,175.5,5.182,64.419,1.0,0.0,,1190213.0,94700.0,0
0,156.6,3.4960000000000004,59.108000000000004,1.0,0.0,,1190213.0,94800.0,0
0,120.09999999999998,3.98,62.739,1.0,0.0,,1190213.0,94900.0,0
0,131.7,14.78,74.702,1.0,0.0,,1190213.0,95000.0,0
0,99.8,92.96799999999999,85.905,0.0,1.0,,1190213.0,95800.0,0
0,110.6,93.54799999999999,82.427,0.0,1.0,,1190213.0,95900.0,0
 ,114.3,90.904,70.278,0.0,1.0,,1190213.0,100000.0,0
 ,122.29999999999998,86.87100000000001,55.06399999999999,0.0,1.0,,1190213.0,100100.0,0
0,153.1,88.484,61.478,0.0,1.0,,1190213.0,100400.0,0
0,110.79999999999998,90.404,69.508,0.0,1.0,,1190213.0,100500.0,0
0,117.6,93.603,74.98899999999999,0.0,1.0,,1190213.0,100600.0,0
0,92.4,89.34299999999999,68.17399999999999,0.0,1.0,,1190213.0,100700.0,0
0,150.2,92.895,65.835,0.0,1.0,,1190213.0,100800.0,0
0,122.9,94.87100000000001,68.408,0.0,1.0,,1190213.0,100900.0,0
0,121.9,96.581,74.531,0.0,1.0,,1190213.0,101000.0,0
0,83.2,94.068,79.38,0.0,1.0,,1190213.0,101100.0,0
0,109.1,96.046,83.955,0.0,1.0,,1190213.0,101200.0,0
0,112.20000000000002,95.559,84.602,0.0,1.0,,1190213.0,101300.0,0
0,86.4,36.684,18.861,1.0,0.0,,1190213.0,101900.0,0
0,89.4,26.381,15.352,1.0,0.0,,1190213.0,102000.0,0
0,83.7,10.324000000000002,17.297,1.0,0.0,,1190213.0,102400.0,0
0,111.5,6.882999999999999,13.249,1.0,0.0,,1190213.0,102500.0,0
0,107.89999999999999,8.794,18.074,1.0,0.0,,1190213.0,102600.0,0
0,137.4,13.440999999999999,13.482999999999999,1.0,0.0,,1190213.0,102700.0,0
0,125.0,58.427,61.782,0.0,1.0,,1190213.0,103100.0,0
0,110.00000000000001,70.893,72.60600000000001,0.0,1.0,,1190213.0,103200.0,0
0,129.8,80.595,77.905,0.0,1.0,,1190213.0,103300.0,0
 ,137.7,87.06299999999999,81.31,0.0,1.0,,1190213.0,103400.0,0
0,112.9,91.376,78.355,0.0,1.0,,1190213.0,103500.0,0
0,111.20000000000002,94.25,82.84899999999999,0.0,1.0,,1190213.0,103600.0,0
0,102.90000000000002,93.928,87.455,0.0,1.0,,1190213.0,103700.0,0
0,111.5,95.54799999999999,86.936,0.0,1.0,,1190213.0,103800.0,0
 ,114.20000000000002,97.03200000000001,86.787,0.0,1.0,,1190213.0,103900.0,0
0,105.90000000000002,97.852,94.015,0.0,1.0,,1190213.0,104400.0,0
0,80.3,96.789,96.01,0.0,1.0,,1190213.0,104500.0,0
0,99.0,95.927,95.853,0.0,1.0,,1190213.0,104600.0,0
0,106.5,97.238,94.205,0.0,1.0,,1190213.0,104700.0,0
0,109.4,93.699,85.34299999999999,0.0,1.0,,1190213.0,104800.0,0
0,125.4,84.945,74.271,0.0,1.0,,1190213.0,104900.0,0
0,226.10000000000002,78.916,59.602,0.0,1.0,,1190213.0,105000.0,0
1,274.4,78.222,50.183,0.0,1.0,,1190213.0,105100.0,0
1,322.4,75.40100000000001,48.382,0.0,1.0,,1190213.0,105200.0,0
0,80.9,13.745,13.091,1.0,0.0,,1190213.0,105900.0,0
0,80.6,11.71,12.322000000000001,1.0,0.0,,1190213.0,110000.0,0
0,82.1,12.525,5.856,1.0,0.0,,1190213.0,110200.0,0
0,98.1,10.889000000000001,13.29,1.0,0.0,1.0,1190213.0,110400.0,0
0,93.3,11.315999999999999,20.561999999999998,1.0,0.0,,1190213.0,110500.0,0
0,107.4,11.377,22.967,1.0,0.0,,1190213.0,110600.0,0
0,115.40000000000002,82.70700000000001,87.492,0.0,1.0,,1190213.0,111600.0,0
0,119.09999999999998,88.104,85.964,0.0,1.0,,1190213.0,111700.0,0
0,102.4,88.786,85.515,0.0,1.0,,1190213.0,111800.0,0
0,99.2,87.01799999999999,80.372,0.0,1.0,,1190213.0,111900.0,0
0,111.5,85.486,78.994,0.0,1.0,,1190213.0,112000.0,0
0,109.7,86.652,76.119,0.0,1.0,,1190213.0,112100.0,0
0,181.9,91.101,84.079,0.0,1.0,,1190213.0,112200.0,0
 ,184.1,93.756,84.324,0.0,1.0,,1190213.0,112300.0,0
 ,203.2,95.837,76.66,0.0,1.0,,1190213.0,112400.0,0
0,175.7,95.352,76.884,0.0,1.0,,1190213.0,112500.0,0
0,177.6,94.598,75.256,0.0,1.0,,1190213.0,112600.0,0
 ,188.9,95.79799999999999,74.615,0.0,1.0,,1190213.0,112700.0,0
0,117.0,94.959,48.588,0.0,1.0,,1190213.0,130100.0,0
0,116.19999999999999,79.821,64.05,0.0,1.0,,1190213.0,131100.0,0
0,140.2,86.54700000000001,68.477,0.0,1.0,,1190213.0,131200.0,0
0,121.8,65.48100000000001,71.37899999999999,0.0,1.0,,1190213.0,132100.0,0
0,95.3,80.488,83.97,0.0,1.0,,1190213.0,132300.0,0
 ,168.6,21.508000000000003,66.895,1.0,0.0,,1190213.0,133300.0,0
0,125.0,43.56100000000001,75.038,0.0,1.0,,1190213.0,133600.0,0
0,111.9,55.808,79.87100000000001,0.0,1.0,,1190213.0,133700.0,0
0,101.9,65.568,84.40700000000001,0.0,1.0,,1190213.0,133800.0,0
0,103.4,71.225,89.605,0.0,1.0,,1190213.0,133900.0,0
 ,126.8,79.13,86.17200000000001,0.0,1.0,,1190213.0,134000.0,0
0,97.2,82.551,90.185,0.0,1.0,,1190213.0,134100.0,0
0,93.2,85.51700000000001,80.362,0.0,1.0,,1190213.0,134200.0,0
0,98.5,86.178,64.688,0.0,1.0,,1190213.0,134300.0,0
0,107.5,84.045,46.227,0.0,1.0,,1190213.0,134400.0,0
0,84.6,68.43,80.077,0.0,1.0,,1190213.0,135100.0,0
0,85.2,71.718,86.71799999999999,0.0,1.0,,1190213.0,135200.0,0
0,123.0,80.661,87.755,0.0,1.0,,1190213.0,135300.0,0
0,117.30000000000001,86.21600000000001,85.052,0.0,1.0,,1190213.0,135400.0,0
0,95.7,90.811,81.964,0.0,1.0,,1190213.0,135500.0,0
0,112.9,91.175,76.046,0.0,1.0,,1190213.0,135600.0,0
0,138.7,91.7,78.654,0.0,1.0,,1190213.0,135700.0,0
1,155.0,91.978,72.637,0.0,1.0,,1190213.0,135800.0,0
0,244.59999999999997,93.509,77.419,0.0,1.0,,1190213.0,140000.0,0
0,184.6,95.035,69.794,0.0,1.0,,1190213.0,140100.0,0
0,117.0,30.304000000000002,19.116,1.0,0.0,,1190213.0,140600.0,0
0,115.99999999999999,21.629,16.381,1.0,0.0,1.0,1190213.0,140700.0,0
0,107.3,14.419,14.254000000000001,1.0,0.0,,1190213.0,140800.0,0
0,90.1,11.397,18.594,1.0,0.0,,1190213.0,140900.0,0
0,90.9,10.193,17.639,1.0,0.0,,1190213.0,141000.0,0
0,9324.4,33.823,48.226000000000006,0.0,1.0,,1190213.0,141400.0,0
0,258.5,47.78,51.879,0.0,1.0,,1190213.0,141500.0,0
0,233.3,59.018,48.223,0.0,1.0,,1190213.0,141600.0,0
0,392.9,72.678,63.593999999999994,0.0,1.0,,1190213.0,141700.0,0
0,217.1,80.095,75.729,0.0,1.0,,1190213.0,141800.0,0
0,171.0,84.434,82.975,0.0,1.0,,1190213.0,141900.0,0
0,156.8,89.177,86.98299999999999,0.0,1.0,,1190213.0,142000.0,0
0,156.8,89.24700000000001,91.322,0.0,1.0,,1190213.0,142100.0,0
0,147.8,92.712,88.275,0.0,1.0,,1190213.0,142200.0,0
0,114.9,94.706,87.23200000000001,0.0,1.0,,1190213.0,142300.0,0
0,138.4,96.471,83.56700000000001,0.0,1.0,,1190213.0,142400.0,0
0,144.9,96.693,82.17200000000001,0.0,1.0,,1190213.0,142500.0,0
0,128.6,95.76,84.54299999999999,0.0,1.0,,1190213.0,142600.0,0
0,142.6,96.62700000000001,89.696,0.0,1.0,,1190213.0,142700.0,0
0,138.5,97.751,89.79799999999999,0.0,1.0,,1190213.0,142800.0,0
0,159.2,97.669,93.199,0.0,1.0,,1190213.0,142900.0,0
0,139.8,95.19200000000001,92.93299999999999,0.0,1.0,,1190213.0,143000.0,0
0,138.8,94.021,88.47200000000001,0.0,1.0,,1190213.0,143100.0,0
0,153.3,89.791,77.455,0.0,1.0,,1190213.0,143200.0,0
0,325.4,59.207,71.546,0.0,1.0,,1190213.0,143900.0,0
0,108.7,72.805,80.186,0.0,1.0,,1190213.0,144000.0,0
0,100.9,76.064,70.335,0.0,1.0,,1190213.0,144100.0,0
0,92.0,78.888,64.458,0.0,1.0,,1190213.0,144200.0,0
0,93.2,80.235,57.187,0.0,1.0,,1190213.0,144300.0,0
0,95.1,84.01100000000001,50.49,0.0,1.0,,1190213.0,144400.0,0
0,247.9,25.929000000000002,9.679,1.0,0.0,,1190213.0,145100.0,0
0,164.4,17.771,7.12,1.0,0.0,,1190213.0,145200.0,0
0,134.1,16.392,7.367999999999999,1.0,0.0,,1190213.0,145300.0,0
0,136.5,13.844000000000001,12.883,1.0,0.0,,1190213.0,145400.0,0
0,145.5,9.229,12.808,1.0,0.0,,1190213.0,145500.0,0
0,122.50000000000001,10.436,10.390999999999998,1.0,0.0,,1190213.0,145600.0,0
0,163.1,6.957999999999999,13.985999999999999,1.0,0.0,,1190213.0,145700.0,0
0,241.9,4.638,15.99,1.0,0.0,,1190213.0,145800.0,0
0,450.0,3.092,20.916999999999998,1.0,0.0,,1190213.0,145900.0,0
0,203.7,8.026,35.341,1.0,0.0,,1190214.0,93100.0,0
0,155.9,14.605,47.091,1.0,0.0,,1190214.0,93200.0,0
0,166.7,14.265,45.535,1.0,0.0,,1190214.0,93300.0,0
0,150.8,15.142000000000001,42.666000000000004,1.0,0.0,,1190214.0,93400.0,0
0,137.8,10.314,31.473000000000003,1.0,0.0,,1190214.0,93500.0,0
0,83.3,21.734,37.65,1.0,0.0,,1190214.0,93600.0,0
0,142.0,33.146,53.50899999999999,1.0,0.0,,1190214.0,93700.0,0
0,355.7,53.674,61.809,1.0,0.0,,1190214.0,93800.0,0
0,115.5,67.798,69.726,0.0,1.0,,1190214.0,93900.0,0
0,92.0,80.535,73.602,0.0,1.0,,1190214.0,94100.0,0
0,84.7,88.26,82.169,0.0,1.0,,1190214.0,94300.0,0
0,444.5,27.331,56.258,1.0,0.0,,1190214.0,95300.0,0
0,178.2,18.22,39.045,1.0,0.0,,1190214.0,95400.0,0
0,165.2,12.147,28.971999999999998,1.0,0.0,,1190214.0,95500.0,0
0,130.5,10.282,26.668000000000003,1.0,0.0,,1190214.0,95600.0,0
0,133.4,12.79,27.093000000000004,1.0,0.0,,1190214.0,95700.0,0
1,182.4,15.038,24.435,1.0,0.0,,1190214.0,95800.0,0
1,190.6,14.579,23.153000000000002,1.0,0.0,,1190214.0,95900.0,0
1,197.1,9.719,15.436,1.0,0.0,,1190214.0,100000.0,0
0,100.29999999999998,8.548,14.41,1.0,0.0,,1190214.0,100100.0,0
0,90.4,8.682,24.52,1.0,0.0,,1190214.0,100200.0,0
0,84.0,10.179,32.135999999999996,1.0,0.0,,1190214.0,100300.0,0
0,80.1,51.87,86.479,0.0,1.0,,1190214.0,100800.0,0
0,96.7,76.44,65.863,0.0,1.0,,1190214.0,101300.0,0
0,84.4,89.48700000000001,85.225,0.0,1.0,,1190214.0,102300.0,0
0,100.8,27.639,26.897,1.0,0.0,,1190214.0,103200.0,0
0,124.70000000000002,65.743,53.473,0.0,1.0,,1190214.0,103600.0,0
0,81.1,73.03399999999999,46.199,0.0,1.0,,1190214.0,103800.0,0
0,124.0,26.362,24.489,1.0,0.0,,1190214.0,104300.0,0
0,100.4,17.575,19.708,1.0,0.0,,1190214.0,104400.0,0
0,87.0,12.302,13.139000000000001,1.0,0.0,,1190214.0,104500.0,0
0,94.5,5.602,13.758,1.0,0.0,,1190214.0,104800.0,0
0,82.2,3.972,10.988,1.0,0.0,,1190214.0,105200.0,0
0,87.2,2.648,14.142999999999999,1.0,0.0,,1190214.0,105300.0,0
0,82.6,14.311,38.724000000000004,1.0,0.0,,1190214.0,105600.0,0
0,159.6,61.233000000000004,76.558,0.0,1.0,,1190214.0,110200.0,0
0,100.8,79.78,85.69200000000001,0.0,1.0,,1190214.0,110500.0,0
0,94.1,78.87100000000001,81.24,0.0,1.0,,1190214.0,110600.0,0
0,100.0,73.745,69.15899999999999,0.0,1.0,,1190214.0,111600.0,0
0,119.7,90.07700000000001,74.238,0.0,1.0,,1190214.0,112000.0,0
0,136.2,89.66799999999999,71.154,0.0,1.0,,1190214.0,112300.0,0
0,101.8,55.407,62.887,0.0,1.0,,1190214.0,131000.0,0
0,141.6,67.344,68.824,0.0,1.0,,1190214.0,131100.0,0
0,129.2,78.00399999999999,69.6,0.0,1.0,,1190214.0,131200.0,0
0,106.0,75.726,66.91199999999999,0.0,1.0,,1190214.0,131300.0,0
0,114.9,78.938,69.608,0.0,1.0,,1190214.0,131400.0,0
0,91.1,87.176,82.72399999999999,0.0,1.0,,1190214.0,132800.0,0
0,84.0,81.60600000000001,73.20100000000001,0.0,1.0,,1190214.0,133100.0,0
0,109.4,86.01299999999999,75.467,0.0,1.0,,1190214.0,133200.0,0
0,236.20000000000002,75.012,79.756,0.0,1.0,,1190214.0,134000.0,0
0,161.6,83.34100000000001,79.36,0.0,1.0,,1190214.0,134100.0,0
0,100.29999999999998,83.132,73.74,0.0,1.0,,1190214.0,134200.0,0
0,105.1,84.046,64.635,0.0,1.0,,1190214.0,134300.0,0
0,367.7,52.683,29.668000000000003,1.0,0.0,,1190214.0,134700.0,0
0,178.3,35.122,28.871,1.0,0.0,,1190214.0,134800.0,0
0,195.5,23.415,20.398,1.0,0.0,,1190214.0,134900.0,0
0,113.99999999999999,18.246,17.018,1.0,0.0,,1190214.0,135000.0,0
0,134.4,13.463,28.586,1.0,0.0,,1190214.0,135100.0,0
0,118.7,11.454,34.445,1.0,0.0,,1190214.0,135200.0,0
0,112.6,12.540999999999999,56.297,1.0,0.0,,1190214.0,135300.0,0
0,106.80000000000001,79.453,89.447,0.0,1.0,,1190214.0,140300.0,0
0,85.1,85.339,83.838,0.0,1.0,,1190214.0,140400.0,0
0,90.8,85.4,81.21,0.0,1.0,,1190214.0,141400.0,0
0,84.7,87.089,86.934,0.0,1.0,,1190214.0,141700.0,0
0,82.3,85.083,88.725,0.0,1.0,,1190214.0,141800.0,0
0,94.9,91.024,93.265,0.0,1.0,,1190214.0,142000.0,0
0,124.2,79.641,81.051,0.0,1.0,,1190214.0,142600.0,0
0,132.9,86.045,81.903,0.0,1.0,,1190214.0,142700.0,0
0,113.9,87.094,73.9,0.0,1.0,,1190214.0,142800.0,0
0,106.59999999999998,86.41,69.735,0.0,1.0,,1190214.0,142900.0,0
0,106.4,85.475,62.278999999999996,0.0,1.0,,1190214.0,143000.0,0
0,150.2,84.365,42.68899999999999,0.0,1.0,,1190214.0,143100.0,0
0,117.40000000000002,44.633,17.656,1.0,0.0,,1190214.0,143400.0,0
0,109.59999999999998,29.755,11.770999999999999,1.0,0.0,,1190214.0,143500.0,0
0,105.2,21.383000000000003,10.912,1.0,0.0,,1190214.0,143600.0,0
0,107.89999999999999,15.186,7.697,1.0,0.0,,1190214.0,143700.0,0
0,97.6,11.619000000000002,8.201,1.0,0.0,,1190214.0,143800.0,0
0,104.60000000000001,9.029,6.102,1.0,0.0,,1190214.0,143900.0,0
0,89.3,7.247000000000001,7.099,1.0,0.0,,1190214.0,144000.0,0
0,84.1,8.014,9.11,1.0,0.0,,1190214.0,144100.0,0
0,92.3,7.401,9.049,1.0,0.0,,1190214.0,144300.0,0
0,95.0,9.761000000000001,19.459,1.0,0.0,,1190214.0,144400.0,0
0,94.1,12.758,15.578,1.0,0.0,,1190214.0,145300.0,0
0,94.2,21.009,33.006,1.0,0.0,,1190214.0,145500.0,0
0,89.2,80.262,84.34899999999999,0.0,1.0,,1190215.0,94900.0,0
0,95.5,80.791,66.895,0.0,1.0,,1190215.0,95400.0,0
0,152.4,42.473,33.989000000000004,1.0,0.0,,1190215.0,95700.0,0
0,144.6,30.323,30.255,1.0,0.0,,1190215.0,95800.0,0
0,154.4,20.215,20.603,1.0,0.0,,1190215.0,95900.0,0
0,122.39999999999999,14.527999999999999,20.217,1.0,0.0,,1190215.0,100000.0,0
0,114.9,9.685,18.24,1.0,0.0,,1190215.0,100100.0,0
0,124.8,6.457000000000001,12.16,1.0,0.0,,1190215.0,100200.0,0
0,107.89999999999999,4.342,13.144,1.0,0.0,,1190215.0,100300.0,0
0,102.90000000000002,5.058,19.289,1.0,0.0,,1190215.0,100400.0,0
0,97.3,7.747999999999999,32.051,1.0,0.0,,1190215.0,100500.0,0
0,133.1,8.982000000000001,25.738000000000003,1.0,0.0,,1190215.0,100600.0,0
0,109.79999999999998,7.195,24.565,1.0,0.0,,1190215.0,100700.0,0
0,97.9,35.681999999999995,54.856,0.0,1.0,,1190215.0,100900.0,0
0,148.1,33.323,31.026999999999997,1.0,0.0,,1190215.0,101500.0,0
0,112.3,22.436,36.474000000000004,1.0,0.0,,1190215.0,101600.0,0
0,100.9,14.957,42.675,1.0,0.0,,1190215.0,101700.0,0
0,86.7,11.912,45.11600000000001,1.0,0.0,,1190215.0,101800.0,0
0,101.70000000000002,7.941,38.68,1.0,0.0,,1190215.0,101900.0,0
0,95.6,7.7010000000000005,37.615,1.0,0.0,,1190215.0,102000.0,0
0,87.8,5.17,18.015,1.0,0.0,,1190215.0,102300.0,0
0,106.5,3.446,13.915,1.0,0.0,,1190215.0,102400.0,0
0,80.5,69.762,56.424,0.0,1.0,,1190215.0,103000.0,0
0,86.1,79.1,57.715,0.0,1.0,,1190215.0,103100.0,0
0,88.0,86.06700000000001,63.966,0.0,1.0,,1190215.0,103200.0,0
0,111.00000000000001,88.735,71.27199999999999,0.0,1.0,,1190215.0,103300.0,0
0,87.3,91.48299999999999,75.72,0.0,1.0,,1190215.0,103400.0,0
0,80.8,90.009,69.37,0.0,1.0,,1190215.0,103500.0,0
0,87.5,73.288,80.562,0.0,1.0,,1190215.0,104600.0,0
0,83.0,81.859,79.72399999999999,0.0,1.0,,1190215.0,104700.0,0
0,268.6,56.735,68.683,1.0,0.0,,1190215.0,105300.0,0
0,127.3,23.031,18.259,1.0,0.0,,1190215.0,110800.0,0
0,102.2,15.354000000000001,14.29,1.0,0.0,,1190215.0,110900.0,0
0,109.2,14.029000000000002,11.344000000000001,1.0,0.0,,1190215.0,111000.0,0
1,118.7,10.73,17.261,1.0,0.0,,1190215.0,111100.0,0
0,112.99999999999999,8.88,15.144,1.0,0.0,,1190215.0,111200.0,0
0,108.4,8.46,20.095,1.0,0.0,,1190215.0,111300.0,0
1,269.9,7.867999999999999,22.715999999999998,1.0,0.0,,1190215.0,111600.0,0
0,173.1,5.245,15.144,1.0,0.0,,1190215.0,111700.0,0
0,111.5,8.14,25.313000000000002,1.0,0.0,,1190215.0,111800.0,0
0,132.1,9.068,40.787,1.0,0.0,,1190215.0,111900.0,0
 ,136.8,9.891,50.379,1.0,0.0,,1190215.0,112000.0,0
0,92.5,40.099000000000004,73.452,0.0,1.0,,1190215.0,112200.0,0
 ,106.5,56.488,77.954,0.0,1.0,,1190215.0,112300.0,0
0,89.0,69.348,78.418,0.0,1.0,,1190215.0,112400.0,0
0,82.5,75.66199999999999,77.278,0.0,1.0,,1190215.0,112500.0,0
0,84.1,78.279,75.069,0.0,1.0,,1190215.0,112600.0,0
0,85.7,79.253,64.577,0.0,1.0,,1190215.0,112700.0,0
0,809.5000000000001,49.11,34.84,1.0,0.0,,1190215.0,130100.0,0
0,855.6000000000001,33.398,23.921,1.0,0.0,,1190215.0,130200.0,0
0,469.4,24.842,16.824,1.0,0.0,,1190215.0,130300.0,0
0,235.8,18.826,17.012999999999998,1.0,0.0,,1190215.0,130400.0,0
0,199.2,17.583,29.436,1.0,0.0,,1190215.0,130500.0,0
0,193.7,16.730999999999998,38.672,1.0,0.0,,1190215.0,130600.0,0
 ,166.6,11.445,37.052,1.0,0.0,,1190215.0,131000.0,0
 ,204.4,8.097999999999999,24.701,1.0,0.0,,1190215.0,131100.0,0
0,150.5,10.099,20.910999999999998,1.0,0.0,,1190215.0,131200.0,0
0,143.5,8.698,21.348000000000003,1.0,0.0,,1190215.0,131300.0,0
0,123.29999999999998,11.619000000000002,13.815,1.0,0.0,,1190215.0,132700.0,0
0,98.5,9.773,15.877,1.0,0.0,,1190215.0,132800.0,0
0,93.2,6.516,11.427999999999999,1.0,0.0,,1190215.0,132900.0,0
0,86.6,10.175,16.952,1.0,0.0,,1190215.0,133000.0,0
0,88.4,10.536,18.857,1.0,0.0,,1190215.0,133100.0,0
0,83.0,10.498,26.793000000000003,1.0,0.0,,1190215.0,133200.0,0
0,141.5,70.362,75.964,0.0,1.0,,1190215.0,134100.0,0
0,109.00000000000001,79.152,80.642,0.0,1.0,,1190215.0,134200.0,0
